date,hour,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2018-12-28,11,1546016400,Overcast,cloudy,0.0019,0.05,snow,32.06,20.77,27.91,0.84,1009.5,17.63,26.08,243,1.0,1,10.0,291.4,0.013
2018-12-28,12,1546020000,Overcast,cloudy,0.0002,0.04,snow,31.68,20.45,26.33,0.8,1009.6,17.12,24.79,243,0.94,1,10.0,286.6,0.0017
2018-12-28,13,1546023600,Overcast,cloudy,0.0,0.0,,31.58,19.95,25.18,0.77,1010.2,18.27,26.3,244,0.98,1,10.0,287.1,
2018-12-28,14,1546027200,Overcast,cloudy,0.0019,0.05,snow,31.64,19.89,24.87,0.76,1011.5,18.69,27.77,254,0.96,1,10.0,288.5,0.0151
2018-12-28,15,1546030800,Overcast,cloudy,0.0022,0.05,snow,30.95,18.98,25.09,0.79,1012.6,18.76,28.9,244,0.94,0,10.0,290.6,0.0196
2018-12-28,16,1546034400,Overcast,cloudy,0.0003,0.03,snow,30.69,18.7,25.13,0.8,1013.4,18.56,29.74,260,0.93,0,10.0,293.3,0.0023
2018-12-28,17,1546038000,Overcast,cloudy,0.0013,0.04,snow,30.56,18.69,25.15,0.8,1014.3,18.08,20.4,258,0.93,0,10.0,296.5,0.0117
2018-12-28,18,1546041600,Overcast,cloudy,0.001,0.05,snow,30.13,18.81,24.64,0.8,1015.6,16.04,26.98,249,0.93,0,9.917,301.2,0.0097
2018-12-28,19,1546045200,Overcast,cloudy,0.0027,0.09,snow,30.29,19.12,25.14,0.81,1016.7,15.76,25.51,230,0.95,0,9.581,303.0,0.026
2018-12-28,20,1546048800,Overcast,cloudy,0.003,0.11,snow,30.55,21.25,25.92,0.83,1017.9,11.36,16.9,294,0.97,0,8.904,303.9,0.028
2018-12-28,21,1546052400,Overcast,cloudy,0.0052,0.14,snow,30.24,19.99,25.94,0.84,1019.1,13.31,16.06,265,0.99,0,7.078,304.4,0.0504
2018-12-28,22,1546056000,Overcast,cloudy,0.0054,0.14,snow,29.11,18.91,25.6,0.87,1019.7,12.52,14.61,230,0.99,0,6.378,304.6,0.0547
2018-12-28,23,1546059600,Overcast,cloudy,0.0075,0.14,snow,29.51,20.45,25.41,0.84,1020.3,10.36,11.34,344,0.99,0,6.648,304.4,0.0754
2018-12-29,0,1546063200,Overcast,cloudy,0.0042,0.12,snow,29.73,21.5,25.36,0.84,1021.3,8.94,8.94,294,0.99,0,5.934,302.5,0.0424
2018-12-29,1,1546066800,Overcast,cloudy,0.0036,0.09,snow,29.18,20.74,25.22,0.85,1022.3,9.1,9.1,299,0.92,0,6.225,302.7,0.037
2018-12-29,2,1546070400,Overcast,cloudy,0.0025,0.06,snow,29.23,21.55,25.39,0.85,1023.5,7.86,9.61,336,0.9,0,6.941,303.3,0.025
2018-12-29,3,1546074000,Overcast,cloudy,0.0041,0.07,snow,28.71,22.63,25.35,0.87,1024.2,5.62,8.34,338,0.96,0,6.69,304.5,0.0434
2018-12-29,4,1546077600,Overcast,cloudy,0.0055,0.07,snow,28.19,21.82,25.46,0.89,1024.7,5.85,7.89,350,0.98,0,6.071,306.6,0.0589
2018-12-29,5,1546081200,Overcast,cloudy,0.0047,0.07,snow,28.62,20.94,25.58,0.88,1025.2,7.7,8.3,348,0.99,0,6.955,309.2,0.05
2018-12-29,6,1546084800,Overcast,cloudy,0.0027,0.04,snow,28.33,20.9,25.56,0.89,1026.2,7.25,7.25,0,1.0,0,8.124,310.2,0.029
2018-12-29,7,1546088400,Overcast,cloudy,0.0019,0.04,snow,28.3,22.25,25.84,0.9,1027.1,5.52,5.65,348,1.0,0,6.769,311.6,0.0206
2018-12-29,8,1546092000,Overcast,cloudy,0.0018,0.04,snow,28.26,22.29,25.97,0.91,1028.0,5.41,5.41,345,1.0,0,7.239,312.8,0.019
2018-12-29,9,1546095600,Overcast,cloudy,0.0028,0.04,snow,28.01,23.36,25.61,0.91,1028.1,4.09,4.09,330,1.0,0,8.376,313.4,0.0309
2018-12-29,10,1546099200,Overcast,cloudy,0.0015,0.04,snow,28.3,28.3,26.31,0.92,1027.7,2.68,3.49,359,0.99,1,7.12,313.3,0.0164
2018-12-29,11,1546102800,Overcast,cloudy,0.0024,0.05,snow,29.45,29.45,26.72,0.89,1026.9,2.59,3.38,157,0.99,1,6.925,312.8,0.0249
2018-12-29,12,1546106400,Overcast,cloudy,0.0026,0.06,snow,29.27,29.27,26.26,0.88,1026.3,1.94,3.15,342,0.99,1,8.01,316.4,0.0264
2018-12-29,13,1546110000,Overcast,cloudy,0.001,0.04,snow,29.16,25.1,26.56,0.9,1026.0,3.75,3.92,296,0.98,1,9.656,315.7,0.01
2018-12-29,14,1546113600,Overcast,cloudy,0.0016,0.04,snow,29.47,24.3,26.46,0.88,1025.9,4.79,5.09,171,0.99,1,10.0,314.6,0.0164
2018-12-29,15,1546117200,Overcast,cloudy,0.0012,0.03,snow,29.06,24.44,25.95,0.88,1025.5,4.2,5.06,182,0.99,0,8.682,314.5,0.0127
2018-12-29,16,1546120800,Overcast,cloudy,0.0014,0.03,snow,29.92,23.19,25.94,0.85,1025.0,6.73,8.1,208,0.99,0,5.847,315.6,0.0143
2018-12-29,17,1546124400,Overcast,cloudy,0.0021,0.05,snow,28.45,19.74,25.07,0.87,1024.5,9.26,9.74,216,0.99,0,6.138,317.6,0.0218
2018-12-29,18,1546128000,Overcast,cloudy,0.0087,0.11,snow,27.66,18.96,23.1,0.83,1024.4,8.95,10.03,219,1.0,0,3.056,317.2,0.0967
2018-12-29,19,1546131600,Overcast,cloudy,0.0071,0.08,snow,27.51,19.16,22.2,0.8,1024.2,8.34,10.84,226,0.99,0,5.356,324.2,0.079
2018-12-29,20,1546135200,Overcast,cloudy,0.0026,0.03,snow,26.25,15.56,20.9,0.8,1024.2,11.99,12.75,228,1.0,0,8.506,333.4,0.0306
2018-12-29,21,1546138800,Overcast,cloudy,0.0011,0.01,snow,25.72,14.5,20.12,0.79,1023.9,12.79,14.72,226,0.99,0,8.942,340.5,0.0135
2018-12-29,22,1546142400,Overcast,cloudy,0.0007,0.01,snow,24.35,12.21,18.92,0.8,1023.3,14.02,15.63,231,0.99,0,9.545,343.7,0.009
2018-12-29,23,1546146000,Overcast,cloudy,0.0004,0.01,snow,24.33,11.9,17.8,0.76,1022.6,14.68,16.25,235,0.98,0,9.595,344.8,0.0057
2018-12-30,0,1546149600,Overcast,cloudy,0.0005,0.01,snow,23.52,11.15,17.12,0.76,1022.4,14.04,15.89,242,0.88,0,9.272,348.1,0.0068
2018-12-30,1,1546153200,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,snow,23.07,10.31,17.02,0.77,1022.5,14.64,20.03,241,0.84,0,10.0,345.3,0.0048
2018-12-30,2,1546156800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,22.72,10.18,16.59,0.77,1022.9,13.9,15.3,239,0.81,0,10.0,340.3,
2018-12-30,3,1546160400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,21.91,9.61,16.12,0.78,1022.4,12.93,14.4,237,0.77,0,10.0,335.7,
2018-12-30,4,1546164000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,21.52,9.33,15.87,0.79,1021.6,12.51,15.05,234,0.73,0,10.0,332.1,
2018-12-30,5,1546167600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,21.17,9.29,15.8,0.79,1020.9,11.77,13.29,229,0.65,0,10.0,328.8,
2018-12-30,6,1546171200,Clear,clear-night,0.0016,0.01,snow,20.43,9.74,16.07,0.83,1021.1,9.45,11.25,225,0.2,0,10.0,319.3,0.0241
2018-12-30,7,1546174800,Clear,clear-night,0.0,0.0,,21.35,10.68,16.03,0.8,1020.6,9.76,10.95,220,0.13,0,10.0,317.2,
2018-12-30,8,1546178400,Clear,clear-day,0.0,0.0,,20.73,10.67,16.09,0.82,1020.5,8.62,12.84,214,0.06,0,10.0,316.5,
2018-12-30,9,1546182000,Clear,clear-day,0.0005,0.01,snow,22.47,10.97,16.79,0.78,1020.8,11.68,13.76,208,0.0,0,10.0,315.4,0.0065
2018-12-30,10,1546185600,Clear,clear-day,0.0019,0.01,snow,25.34,15.45,17.61,0.72,1019.8,10.04,14.96,193,0.0,1,10.0,313.1,0.0226
2018-12-30,11,1546189200,Clear,clear-day,0.0015,0.01,snow,27.37,16.26,18.26,0.68,1018.3,13.53,16.34,196,0.0,1,10.0,310.4,0.0165
2018-12-30,12,1546192800,Clear,clear-day,0.0,0.0,,29.93,19.34,19.3,0.64,1017.3,13.97,17.28,204,0.0,2,10.0,307.2,
2018-12-30,13,1546196400,Clear,clear-day,0.0003,0.03,snow,32.06,22.02,20.38,0.62,1016.6,14.03,17.62,202,0.0,1,10.0,304.4,0.0019
2018-12-30,14,1546200000,Clear,clear-day,0.0019,0.03,snow,34.02,24.67,21.79,0.61,1017.2,13.65,18.66,203,0.0,1,10.0,301.7,0.0088
2018-12-30,15,1546203600,Clear,clear-day,0.0003,0.02,rain,34.53,25.48,22.66,0.62,1016.8,13.2,17.8,201,0.0,0,10.0,298.6,
2018-12-30,16,1546207200,Clear,clear-day,0.0011,0.02,rain,34.42,25.35,23.26,0.63,1017.0,13.17,17.93,198,0.0,0,10.0,295.0,
2018-12-30,17,1546210800,Clear,clear-night,0.0,0.0,,33.52,24.22,23.66,0.67,1016.2,13.15,17.64,190,0.01,0,10.0,291.1,
2018-12-30,18,1546214400,Clear,clear-night,0.0014,0.01,rain,32.83,23.49,24.64,0.72,1016.6,12.81,18.5,184,0.03,0,10.0,289.7,
2018-12-30,19,1546218000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,32.19,22.71,24.87,0.74,1016.2,12.72,18.56,190,0.48,0,10.0,286.0,
2018-12-30,20,1546221600,Mostly Cloudy,partly-cloudy-night,0.0019,0.01,snow,31.17,21.33,24.77,0.77,1017.0,12.96,18.8,198,0.69,0,10.0,282.0,0.0096
2018-12-30,21,1546225200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,30.92,21.38,25.27,0.79,1016.8,12.09,17.96,198,0.84,0,10.0,278.1,
2018-12-30,22,1546228800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,30.73,22.64,25.47,0.81,1016.5,9.1,17.26,197,0.85,0,10.0,274.3,
2018-12-30,23,1546232400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,30.71,21.34,25.63,0.81,1016.0,11.59,16.83,190,0.85,0,10.0,270.7,
2018-12-31,0,1546236000,Overcast,cloudy,0.0,0.0,,31.55,23.74,26.32,0.81,1015.8,8.93,15.63,192,0.93,0,10.0,271.0,
2018-12-31,1,1546239600,Overcast,cloudy,0.0024,0.01,rain,32.07,24.29,26.83,0.81,1015.8,9.11,13.47,184,0.95,0,10.0,269.7,
2018-12-31,2,1546243200,Overcast,cloudy,0.0016,0.01,rain,33.16,26.3,27.42,0.79,1015.9,7.93,10.66,183,0.98,0,10.0,268.6,
2018-12-31,3,1546246800,Overcast,cloudy,0.0031,0.04,rain,33.66,28.14,28.3,0.8,1015.8,6.1,9.83,176,1.0,0,10.0,267.6,
2018-12-31,4,1546250400,Overcast,cloudy,0.0018,0.06,rain,33.66,27.67,29.34,0.84,1015.0,6.75,8.75,169,1.0,0,10.0,266.0,
2018-12-31,5,1546254000,Overcast,cloudy,0.002,0.1,rain,35.18,29.52,30.35,0.82,1014.2,6.71,7.93,153,1.0,0,10.0,264.5,
2018-12-31,6,1546257600,Possible Drizzle,rain,0.007,0.28,rain,35.77,32.21,31.34,0.84,1013.3,4.22,5.63,143,1.0,0,9.391,263.1,
2018-12-31,7,1546261200,Possible Drizzle,rain,0.0155,0.56,rain,35.7,30.1,32.28,0.87,1012.8,6.77,6.77,135,1.0,0,8.578,262.0,
2018-12-31,8,1546264800,Light Rain,rain,0.0321,0.73,rain,35.76,29.32,33.04,0.9,1012.3,8.18,8.18,126,1.0,0,6.482,261.2,
2018-12-31,9,1546268400,Light Rain,rain,0.0418,0.78,rain,35.76,29.31,34.01,0.93,1011.2,8.19,9.33,117,1.0,0,6.129,260.9,
2018-12-31,10,1546272000,Light Rain,rain,0.0602,0.82,rain,35.93,30.92,34.64,0.95,1009.7,5.99,9.42,97,1.0,1,4.761,261.7,
2018-12-31,11,1546275600,Light Rain,rain,0.092,0.85,rain,36.83,30.94,35.37,0.94,1007.9,7.64,7.78,88,1.0,1,3.438,263.1,
2018-12-31,12,1546279200,Light Rain,rain,0.0919,0.85,rain,37.25,31.55,35.51,0.93,1005.7,7.45,7.45,61,1.0,2,2.692,257.6,
2018-12-31,13,1546282800,Light Rain,rain,0.0613,0.82,rain,37.99,31.55,35.82,0.92,1003.8,9.15,9.5,59,1.0,1,4.281,260.3,
2018-12-31,14,1546286400,Light Rain,rain,0.0487,0.82,rain,37.5,31.34,35.82,0.94,1002.3,8.39,11.12,52,1.0,1,4.487,264.5,
2018-12-31,15,1546290000,Light Rain,rain,0.0441,0.8,rain,37.8,30.24,35.72,0.92,1000.7,11.56,11.56,56,1.0,0,6.374,268.8,
2018-12-31,16,1546293600,Light Rain,rain,0.041,0.78,rain,38.29,31.06,35.55,0.9,1000.0,11.09,11.09,22,1.0,0,5.838,272.7,
2018-12-31,17,1546297200,Rain,rain,0.104,0.77,rain,37.63,30.0,35.01,0.9,1000.7,11.65,12.78,353,1.0,0,4.624,276.7,
2018-12-31,18,1546300800,Light Rain,rain,0.0379,0.74,rain,37.18,27.67,33.68,0.87,1001.8,16.77,19.2,345,1.0,0,5.204,275.6,
2018-12-31,19,1546304400,Light Rain,rain,0.0213,0.67,rain,35.54,25.28,32.47,0.88,1003.4,17.67,22.5,350,1.0,0,7.116,278.3,
2018-12-31,20,1546308000,Light Rain,rain,0.0189,0.67,rain,35.26,25.17,31.55,0.86,1005.8,16.82,19.97,346,1.0,0,5.84,281.0,
2018-12-31,21,1546311600,Light Rain,rain,0.019,0.65,rain,34.48,24.94,30.68,0.86,1008.4,14.51,18.08,331,1.0,0,6.648,283.3,
2018-12-31,22,1546315200,Possible Drizzle,rain,0.0114,0.57,rain,33.83,24.36,30.15,0.86,1010.3,13.84,15.97,323,1.0,0,7.072,284.9,
2018-12-31,23,1546318800,Possible Flurries,snow,0.0043,0.31,snow,33.49,24.27,29.72,0.86,1012.1,12.94,15.35,315,0.99,0,7.352,286.0,0.019
2019-01-01,0,1546322400,Overcast,cloudy,0.0011,0.11,snow,33.94,25.47,29.53,0.84,1014.2,11.41,13.07,313,0.99,0,8.532,285.3,0.0052
2019-01-01,1,1546326000,Overcast,cloudy,0.0025,0.15,snow,33.71,25.15,29.08,0.83,1016.0,11.51,12.84,317,0.98,0,9.631,287.3,0.0126
2019-01-01,2,1546329600,Overcast,cloudy,0.0014,0.1,snow,32.68,23.43,28.88,0.86,1018.0,12.48,14.44,324,0.99,0,10.0,290.0,0.0084
2019-01-01,3,1546333200,Overcast,cloudy,0.0005,0.05,snow,32.44,22.92,28.66,0.86,1019.4,12.98,14.38,333,0.99,0,10.0,292.1,0.0033
2019-01-01,4,1546336800,Overcast,cloudy,0.0007,0.04,snow,31.98,22.14,28.35,0.86,1020.6,13.48,14.71,339,0.99,0,10.0,292.9,0.0054
2019-01-01,5,1546340400,Overcast,cloudy,0.0012,0.03,snow,31.14,20.83,27.98,0.88,1021.5,14.09,14.69,353,0.94,0,9.56,293.2,0.0102
2019-01-01,6,1546344000,Overcast,cloudy,0.002,0.03,snow,30.81,20.73,27.57,0.88,1022.8,13.29,13.73,0,0.99,0,9.739,291.0,0.018
2019-01-01,7,1546347600,Overcast,cloudy,0.002,0.03,snow,30.37,20.12,27.15,0.88,1024.2,13.41,13.77,0,0.99,0,10.0,293.5,0.0186
2019-01-01,8,1546351200,Overcast,cloudy,0.0027,0.03,snow,29.38,18.96,27.12,0.91,1025.5,13.21,13.21,358,0.99,0,10.0,297.2,0.0265
2019-01-01,9,1546354800,Overcast,cloudy,0.0008,0.03,snow,30.03,20.05,27.01,0.88,1026.3,12.57,13.14,359,0.98,0,9.57,300.6,0.0075
2019-01-01,10,1546358400,Overcast,cloudy,0.0015,0.03,snow,30.02,20.25,27.05,0.89,1026.6,12.09,12.09,356,0.98,1,9.008,303.3,0.0143
2019-01-01,11,1546362000,Overcast,cloudy,0.0034,0.04,snow,29.96,20.26,27.09,0.89,1026.4,11.89,11.89,348,0.99,1,8.599,305.6,0.0334
2019-01-01,12,1546365600,Overcast,cloudy,0.0017,0.04,snow,29.73,20.56,26.86,0.89,1026.4,10.68,10.68,343,0.99,1,8.702,312.5,0.0174
2019-01-01,13,1546369200,Overcast,cloudy,0.0028,0.05,snow,29.54,20.4,26.04,0.87,1026.6,10.53,10.53,344,1.0,1,9.354,315.1,0.0284
2019-01-01,14,1546372800,Overcast,cloudy,0.0022,0.04,snow,29.38,20.3,25.4,0.85,1027.0,10.32,10.32,348,1.0,1,10.0,317.0,0.0227
2019-01-01,15,1546376400,Overcast,cloudy,0.001,0.03,snow,28.82,19.99,24.52,0.84,1027.1,9.64,9.64,357,1.0,0,8.174,319.0,0.0104
2019-01-01,16,1546380000,Overcast,cloudy,0.001,0.03,snow,27.24,18.27,24.3,0.89,1027.3,9.22,9.22,346,1.0,0,8.965,320.9,0.0108
2019-01-01,17,1546383600,Overcast,cloudy,0.0011,0.02,snow,27.97,19.73,23.88,0.84,1027.5,8.32,8.32,342,1.0,0,9.165,322.8,0.0119
2019-01-01,18,1546387200,Overcast,cloudy,0.0007,0.02,snow,27.78,19.77,22.83,0.81,1027.9,7.91,7.91,328,1.0,0,9.325,322.3,0.0073
2019-01-01,19,1546390800,Overcast,cloudy,0.0019,0.02,snow,27.62,19.93,22.57,0.81,1028.2,7.4,7.4,324,0.99,0,10.0,324.8,0.0214
2019-01-01,20,1546394400,Overcast,cloudy,0.0005,0.02,snow,27.48,20.34,22.65,0.82,1028.5,6.62,6.62,322,0.97,0,10.0,328.0,0.0062
2019-01-01,21,1546398000,Overcast,cloudy,0.0006,0.02,snow,26.37,19.36,22.51,0.85,1028.2,6.19,6.19,317,0.96,0,8.56,330.5,0.0071
2019-01-01,22,1546401600,Overcast,cloudy,0.0005,0.02,snow,26.53,20.29,22.14,0.83,1027.6,5.36,5.36,309,0.96,0,8.821,331.5,0.0058
2019-01-01,23,1546405200,Overcast,cloudy,0.0006,0.03,snow,26.05,20.6,21.66,0.83,1026.9,4.52,4.52,303,0.97,0,9.725,331.9,0.0077
2019-01-02,0,1546408800,Overcast,cloudy,0.002,0.04,snow,26.75,22.73,21.92,0.82,1026.6,3.44,3.8,298,0.95,0,10.0,338.0,0.0233
2019-01-02,1,1546412400,Overcast,cloudy,0.0008,0.03,snow,26.89,26.89,22.28,0.83,1026.6,2.16,2.92,17,0.92,0,10.0,339.8,0.0095
2019-01-02,2,1546416000,Mostly Cloudy,partly-cloudy-night,0.0013,0.03,snow,26.94,26.94,22.83,0.84,1026.6,2.11,3.24,187,0.86,0,10.0,341.4,0.0152
2019-01-02,3,1546419600,Mostly Cloudy,partly-cloudy-night,0.0018,0.03,snow,27.42,27.42,23.56,0.85,1026.2,2.57,3.51,259,0.82,0,10.0,343.0,0.02
2019-01-02,4,1546423200,Overcast,cloudy,0.0017,0.03,snow,27.56,23.64,24.1,0.87,1025.6,3.45,4.02,269,0.89,0,10.0,345.0,0.0193
2019-01-02,5,1546426800,Overcast,cloudy,0.0006,0.03,snow,28.1,23.48,24.6,0.87,1024.9,4.07,5.41,227,0.95,0,10.0,347.1,0.007
2019-01-02,6,1546430400,Overcast,cloudy,0.0009,0.04,snow,28.59,23.69,25.81,0.89,1024.3,4.4,6.78,216,1.0,0,10.0,348.6,0.0092
2019-01-02,7,1546434000,Overcast,cloudy,0.0022,0.04,snow,29.03,23.46,26.47,0.9,1024.2,5.13,8.37,212,1.0,0,10.0,348.7,0.0228
2019-01-02,8,1546437600,Overcast,cloudy,0.0003,0.03,snow,29.53,23.27,27.02,0.9,1024.4,6.02,10.37,207,0.99,0,10.0,348.1,0.0032
2019-01-02,9,1546441200,Overcast,cloudy,0.0002,0.03,snow,30.28,24.01,27.59,0.9,1023.9,6.22,11.3,206,0.98,0,10.0,348.1,0.0021
2019-01-02,10,1546444800,Overcast,cloudy,0.0004,0.03,snow,30.64,23.51,28.07,0.9,1022.7,7.51,11.34,207,0.99,1,9.716,349.4,0.0035
2019-01-02,11,1546448400,Overcast,cloudy,0.001,0.03,snow,30.9,21.87,28.53,0.91,1020.9,10.97,13.44,213,0.99,1,9.717,351.4,0.0094
2019-01-02,12,1546452000,Overcast,cloudy,0.0024,0.04,snow,30.52,22.54,27.74,0.89,1019.5,8.83,14.86,224,1.0,1,10.0,352.7,0.0235
2019-01-02,13,1546455600,Overcast,cloudy,0.0015,0.03,snow,29.5,19.34,26.42,0.88,1018.6,12.66,15.14,231,0.99,1,10.0,351.3,0.0148
2019-01-02,14,1546459200,Overcast,cloudy,0.0005,0.02,snow,30.64,20.27,25.57,0.81,1018.2,13.89,15.29,236,0.99,1,10.0,348.5,0.0049
2019-01-02,15,1546462800,Overcast,cloudy,0.0004,0.02,snow,30.35,19.79,24.16,0.78,1017.7,14.17,17.16,241,0.99,0,10.0,345.5,0.004
2019-01-02,16,1546466400,Overcast,cloudy,0.0014,0.03,snow,30.01,19.27,23.88,0.78,1017.5,14.42,22.38,244,0.99,0,10.0,342.0,0.0142
2019-01-02,17,1546470000,Overcast,cloudy,0.0027,0.03,snow,29.66,20.84,23.64,0.78,1017.3,9.99,22.18,245,0.99,0,10.0,338.3,0.0273
2019-01-02,18,1546473600,Overcast,cloudy,0.0019,0.03,snow,29.24,19.12,22.39,0.75,1017.4,12.41,14.76,247,0.98,0,10.0,340.6,0.0199
2019-01-02,19,1546477200,Overcast,cloudy,0.0022,0.03,snow,29.2,18.58,22.64,0.76,1018.3,13.55,15.32,258,0.98,0,10.0,336.6,0.0229
2019-01-02,20,1546480800,Overcast,cloudy,0.0012,0.02,snow,29.04,18.19,22.33,0.76,1019.3,14.0,16.0,251,0.99,0,10.0,331.6,0.0129
2019-01-02,21,1546484400,Overcast,cloudy,0.0019,0.03,snow,28.38,17.79,21.48,0.75,1019.7,12.96,14.26,253,1.0,0,10.0,327.8,0.0206
2019-01-02,22,1546488000,Overcast,cloudy,0.0012,0.02,snow,27.39,16.41,20.51,0.75,1019.3,13.27,14.83,264,0.95,0,10.0,326.0,0.0139
2019-01-02,23,1546491600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,27.0,15.99,19.95,0.74,1018.2,13.09,15.17,251,0.86,0,10.0,325.4,
2019-01-03,0,1546495200,Mostly Cloudy,partly-cloudy-night,0.0015,0.02,snow,26.92,16.18,20.31,0.76,1018.3,12.44,14.59,247,0.62,0,10.0,338.7,0.0171
2019-01-03,1,1546498800,Partly Cloudy,partly-cloudy-night,0.0017,0.02,snow,25.99,15.07,20.27,0.79,1018.5,12.31,13.6,243,0.59,0,10.0,337.4,0.019
2019-01-03,2,1546502400,Clear,clear-night,0.0,0.0,,25.9,15.07,20.67,0.8,1018.3,12.07,14.43,237,0.25,0,10.0,333.9,
2019-01-03,3,1546506000,Clear,clear-night,0.0019,0.02,snow,25.8,14.91,20.88,0.81,1019.1,12.15,14.57,232,0.2,0,10.0,330.5,0.0215
2019-01-03,4,1546509600,Clear,clear-night,0.001,0.01,snow,25.72,16.02,21.4,0.83,1018.8,9.86,15.31,229,0.2,0,10.0,327.6,0.012
2019-01-03,5,1546513200,Clear,clear-night,0.0,0.0,,25.53,16.47,21.48,0.84,1017.5,8.74,14.37,228,0.18,0,10.0,324.7,
2019-01-03,6,1546516800,Clear,clear-night,0.0,0.0,,25.22,14.83,21.34,0.85,1017.7,10.87,13.05,227,0.09,0,10.0,327.0,
2019-01-03,7,1546520400,Clear,clear-night,0.0,0.0,,25.16,14.8,21.59,0.86,1017.8,10.8,12.59,225,0.07,0,10.0,325.1,
2019-01-03,8,1546524000,Clear,clear-day,0.0,0.0,,25.34,14.97,22.06,0.87,1018.2,10.91,11.57,225,0.06,0,10.0,323.1,
2019-01-03,9,1546527600,Clear,clear-day,0.0015,0.02,snow,27.1,17.16,23.09,0.85,1018.6,10.92,12.58,222,0.05,0,10.0,321.3,0.0168
2019-01-03,10,1546531200,Clear,clear-day,0.0014,0.01,snow,28.87,18.94,24.01,0.82,1018.1,11.81,13.92,219,0.05,1,10.0,319.9,0.0141
2019-01-03,11,1546534800,Clear,clear-day,0.0,0.0,,31.74,22.39,24.76,0.75,1016.9,12.14,14.47,223,0.04,1,10.0,318.7,
2019-01-03,12,1546538400,Clear,clear-day,0.0,0.0,,34.93,27.88,25.79,0.69,1016.1,8.95,14.62,222,0.0,2,10.0,312.7,
2019-01-03,13,1546542000,Clear,clear-day,0.0018,0.02,rain,36.4,29.84,26.71,0.68,1015.8,8.66,14.84,223,0.0,1,10.0,312.0,
2019-01-03,14,1546545600,Clear,clear-day,0.0,0.0,,38.0,30.27,27.31,0.65,1015.4,12.14,14.79,219,0.0,1,10.0,312.2,
2019-01-03,15,1546549200,Clear,clear-day,0.0,0.0,,38.29,30.74,27.65,0.65,1015.2,11.87,13.64,216,0.0,0,10.0,312.7,
2019-01-03,16,1546552800,Clear,clear-day,0.0,0.0,,37.34,29.36,27.73,0.68,1014.8,12.34,15.44,212,0.0,0,10.0,313.6,
2019-01-03,17,1546556400,Clear,clear-night,0.0,0.0,,36.42,29.46,27.63,0.7,1014.3,9.46,16.09,211,0.0,0,10.0,315.0,
2019-01-03,18,1546560000,Clear,clear-night,0.0,0.0,,36.22,27.61,27.69,0.71,1014.4,13.25,18.13,204,0.0,0,10.0,319.0,
2019-01-03,19,1546563600,Clear,clear-night,0.0016,0.01,rain,35.01,25.7,27.51,0.74,1014.8,14.28,19.93,208,0.0,0,10.0,317.4,
2019-01-03,20,1546567200,Clear,clear-night,0.0,0.0,,34.63,25.14,27.42,0.75,1014.5,14.49,20.32,215,0.0,0,10.0,314.4,
2019-01-03,21,1546570800,Clear,clear-night,0.0003,0.01,rain,33.51,23.86,27.87,0.8,1014.7,14.07,21.13,219,0.0,0,10.0,311.4,
2019-01-03,22,1546574400,Clear,clear-night,0.0004,0.01,rain,34.06,24.57,27.52,0.77,1014.4,14.06,19.56,224,0.0,0,10.0,308.7,
2019-01-03,23,1546578000,Clear,clear-night,0.0014,0.01,rain,34.0,24.83,27.85,0.78,1013.7,13.16,16.72,227,0.0,0,10.0,306.1,
2019-01-04,0,1546581600,Clear,clear-night,0.0011,0.01,rain,34.02,25.2,27.74,0.78,1013.0,12.3,16.04,228,0.0,0,10.0,304.4,
2019-01-04,1,1546585200,Clear,clear-night,0.0004,0.01,rain,33.83,25.05,27.48,0.77,1012.7,12.07,15.26,227,0.0,0,10.0,302.6,
2019-01-04,2,1546588800,Clear,clear-night,0.0,0.0,,32.89,23.92,27.29,0.8,1012.3,11.96,13.94,226,0.0,0,10.0,301.0,
2019-01-04,3,1546592400,Clear,clear-night,0.0,0.0,,32.62,23.58,27.54,0.81,1011.5,11.95,13.37,226,0.0,0,10.0,299.3,
2019-01-04,4,1546596000,Clear,clear-night,0.0,0.0,,32.33,23.51,27.41,0.82,1010.9,11.3,13.18,224,0.0,0,10.0,297.5,
2019-01-04,5,1546599600,Clear,clear-night,0.0,0.0,,31.6,23.99,27.31,0.84,1010.3,8.62,13.71,223,0.0,0,10.0,295.5,
2019-01-04,6,1546603200,Clear,clear-night,0.0,0.0,,31.17,22.99,27.42,0.86,1010.2,9.43,10.61,216,0.0,0,10.0,294.5,
2019-01-04,7,1546606800,Clear,clear-night,0.0,0.0,,31.82,23.81,27.41,0.84,1010.4,9.4,10.35,213,0.0,0,10.0,292.3,
